667,568,571.68,565.55,567.64
668,569.77,570.47,565.52,570.03
669,570.28,576.25,569.63,575.75
670,578.41,581.39,573.43,576.36
671,578.41,584.4,577.63,580.39
672,582.38,584.94,580.36,584.48
673,584.99,590.15,584.69,588.11
674,587.29,587.39,578.41,579.42
675,579.91,581.9,575.36,581.5
676,578.77,580.22,574.68,579.76
677,579.41,580.05,572.89,574.04
678,571.37,573.38,566.65,571.53
679,571.19,579.91,571.09,578.36
680,578.42,585.91,577.19,583.17
681,585.39,587.93,583.4,587.66
682,589.88,594.85,587.89,594.45
683,592.19,592.32,581.86,585.76
684,585.24,585.24,579.41,579.54
685,579.87,588.02,578.93,586.38
686,585.94,586.37,572.61,573.49
687,574.48,577.66,573.09,575.52
688,570.18,576.61,569.61,574.78
689,575.35,578.26,571.28,575.78
690,574.43,576,565.46,566.71
691,565.76,570.34,561.78,568.52
692,571.48,575.64,570.93,573.7
693,577.22,579.41,572.87,575.77
694,572.83,573.69,562.2,562.2
695,564.02,572.31,555.96,570.93
696,569.62,569.93,557.53,559.34
697,556.19,563.58,542.56,543
698,543.5,548,531.64,531.75
699,537.42,545.69,531.71,536.47
700,529.56,531.34,516.88,528.58
701,517.58,527.98,513.59,523.07
702,525.81,529.53,507.14,509.77
703,508.06,520.33,506.71,519.41
704,523.75,525.35,517.69,525.1
705,528.44,538.32,527.35,531.25
706,537.84,545.72,534.38,542.49
707,542.87,543.39,534.32,538.3
708,535.56,542.92,535.56,539.29
709,541.51,547.48,540.14,547.4
710,548.49,552.67,545.48,547.83
711,547.45,551.29,542.02,548.8
712,557.82,558.04,553.23,557.55
713,553.98,556.37,551.72,553.7
714,551.49,553.98,547.8,552.59
715,555.28,555.28,542.56,544.43
716,544.01,545.39,539.49,540.56
717,544.71,544.71,537.2,539.53
718,539.98,548.09,539.54,545.99
719,546.99,550.43,544.8,548.78
720,548.88,548.95,543.68,545.81
721,548.29,548.29,541.99,543.89
722,545.18,545.18,540.67,542.91
723,542.09,542.3,532.6,535.04
724,536.03,540.46,532.71,533.57
725,533.54,536.77,528.63,535.52
726,529.8,533.64,529.63,533.37
727,540.13,540.66,535.09,536.03
728,536.18,541.21,534.15,537.79
729,537.52,542.49,537.13,539.6
730,539.4,540.07,535.57,538.89
731,539.14,540.52,535.13,540.35
732,537.42,539.93,530.4,532.34
733,532.05,534.03,528.35,532.29
734,529.98,534.53,527.81,529.87
735,529.71,535.87,527.14,535.84
736,529.55,531.43,522.84,523.82
737,525.69,529.55,522.36,525.54
738,520.71,532.73,519.07,531.91
739,531.62,534.86,524.12,524.62
740,526.35,532.46,525.66,526.89
741,522.08,527.05,517.24,517.24
742,521.31,521.67,511.86,512.39
743,510.16,511.65,487.66,494.03
744,495.64,505.61,495.45,503.51
745,511.55,512.46,503.32,509.7
746,510.11,516.3,505.52,514.94
747,514.67,525.02,514.67,523.43
748,525.56,533.1,524.85,529.14
749,529.06,530.3,525.58,527.32
750,527.32,532.79,525.87,532.57
751,530.73,534.01,528.56,528.88
752,526.64,529.7,525.69,528.97
753,529.8,531.14,524.36,524.96
754,527.56,529.82,522.67,523.37
755,521.83,522.89,511.66,512.46
756,513.59,514.76,499.68,500.59
757,505.61,505.86,498.28,499.73
758,496.63,502.1,489.66,501.3
759,503.38,503.54,493.44,494.81
760,493.58,494.62,486.23,491.2
761,497.47,501.6,491.04,494.82
762,493.3,501.85,491.65,499.5
763,504.19,504.3,496.4,500.42
764,498.64,506.8,498.63,506.69
765,509.6,511.1,504.63,505.51
766,505.86,517.86,504.81,516.62
767,520.05,534.86,518.28,532.93
768,534.12,540.69,531.54,538.47
769,537.06,537.52,528.22,533.74
770,528.52,529.25,516.77,517.21
771,521.35,521.56,508.6,508.6
772,509.6,509.69,499.83,509.26
773,514.45,538.39,514.11,533.06
774,530.27,531.54,517.13,527.03
